SM..OH..C24.1,SM.C16.1,SM.C24.0,,       AUC: 0.832721
SM.C16.0,SM.C18.0,H1,,       AUC: 0.724265
SM.C20.2,SM.C24.0,H1,,       AUC: 0.724265
SM.C18.1,SM.C24.1,H1,,       AUC: 0.724265
SM.C16.0,SM.C24.0,SM.C24.1,,       AUC: 0.723346
PC.ae.C42.4,PC.ae.C44.6,SM.C16.0,,       AUC: 0.712316
PC.ae.C44.6,SM..OH..C22.1,SM..OH..C22.2,,       AUC: 0.711397
SM..OH..C16.1,SM..OH..C22.1,SM.C16.1,,       AUC: 0.711397
SM..OH..C16.1,SM..OH..C22.2,SM.C16.1,,       AUC: 0.711397
PC.ae.C42.4,SM..OH..C16.1,SM.C18.0,,       AUC: 0.711397
PC.ae.C42.4,SM..OH..C24.1,SM.C18.0,,       AUC: 0.711397
PC.ae.C42.4,SM..OH..C16.1,SM.C18.1,,       AUC: 0.711397
SM..OH..C16.1,SM.C18.0,SM.C20.2,,       AUC: 0.711397
PC.ae.C42.4,PC.ae.C44.6,SM.C24.0,,       AUC: 0.711397
SM..OH..C16.1,SM..OH..C22.2,SM.C24.1,,       AUC: 0.711397
SM..OH..C22.2,SM.C18.0,SM.C24.1,,       AUC: 0.711397
SM..OH..C22.2,SM.C20.2,SM.C24.1,,       AUC: 0.711397
SM..OH..C16.1,SM.C24.0,SM.C24.1,,       AUC: 0.711397
PC.ae.C42.4,SM.C18.0,H1,,       AUC: 0.711397
SM.C18.0,SM.C18.1,H1,,       AUC: 0.711397
SM..OH..C22.1,SM.C24.1,H1,,       AUC: 0.711397
SM.C18.0,SM.C24.1,H1,,       AUC: 0.711397
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C22.1,,       AUC: 0.710478
SM..OH..C14.1,SM..OH..C22.1,SM..OH..C24.1,,       AUC: 0.710478
SM..OH..C22.1,SM..OH..C22.2,SM..OH..C24.1,,       AUC: 0.710478
PC.ae.C42.4,SM..OH..C16.1,SM.C16.0,,       AUC: 0.710478
PC.ae.C42.4,SM..OH..C22.1,SM.C16.0,,       AUC: 0.710478
PC.ae.C44.6,SM..OH..C22.1,SM.C18.0,,       AUC: 0.710478
SM..OH..C22.1,SM..OH..C24.1,SM.C18.0,,       AUC: 0.710478
SM..OH..C22.2,SM..OH..C24.1,SM.C18.0,,       AUC: 0.710478
SM..OH..C16.1,SM.C16.0,SM.C18.0,,       AUC: 0.710478
SM..OH..C22.2,SM.C16.1,SM.C18.0,,       AUC: 0.710478
SM..OH..C16.1,SM..OH..C22.1,SM.C18.1,,       AUC: 0.710478
SM..OH..C14.1,SM..OH..C22.2,SM.C18.1,,       AUC: 0.710478
PC.ae.C42.4,SM.C16.0,SM.C18.1,,       AUC: 0.710478
SM..OH..C16.1,SM..OH..C24.1,SM.C20.2,,       AUC: 0.710478
SM.C16.1,SM.C18.0,SM.C20.2,,       AUC: 0.710478
PC.ae.C42.4,SM.C16.0,SM.C24.0,,       AUC: 0.710478
SM.C16.0,SM.C18.1,SM.C24.0,,       AUC: 0.710478
SM..OH..C22.2,SM.C16.0,SM.C24.1,,       AUC: 0.710478
SM.C16.1,SM.C18.1,SM.C24.1,,       AUC: 0.710478
SM..OH..C22.2,SM.C16.0,H1,,       AUC: 0.710478
SM.C16.0,SM.C18.1,H1,,       AUC: 0.710478
PC.ae.C42.4,SM..OH..C14.1,SM..OH..C16.1,,       AUC: 0.709559
SM..OH..C14.1,SM..OH..C16.1,SM..OH..C22.2,,       AUC: 0.709559
PC.ae.C42.4,SM..OH..C22.1,SM.C16.1,,       AUC: 0.709559
SM..OH..C14.1,SM.C16.0,SM.C18.1,,       AUC: 0.709559
SM.C16.0,SM.C18.0,SM.C20.2,,       AUC: 0.709559
SM.C16.1,SM.C18.1,SM.C20.2,,       AUC: 0.709559
SM..OH..C22.1,SM.C16.1,SM.C24.0,,       AUC: 0.709559
SM.C16.0,SM.C20.2,SM.C24.0,,       AUC: 0.709559
SM..OH..C24.1,SM.C18.1,SM.C24.1,,       AUC: 0.709559
SM..OH..C22.1,SM.C24.0,SM.C24.1,,       AUC: 0.709559
SM..OH..C14.1,SM..OH..C22.2,H1,,       AUC: 0.709559
PC.ae.C42.4,SM..OH..C24.1,H1,,       AUC: 0.709559
SM..OH..C24.1,SM.C18.1,SM.C20.2,,       AUC: 0.70864
SM..OH..C14.1,SM..OH..C22.1,SM.C24.1,,       AUC: 0.70864
SM..OH..C22.1,SM..OH..C22.2,SM.C24.1,,       AUC: 0.70864
SM..OH..C22.2,SM.C20.2,H1,,       AUC: 0.70864
PC.ae.C44.6,SM.C18.0,SM.C20.2,,       AUC: 0.698529
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C16.1,,       AUC: 0.69761
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C22.2,,       AUC: 0.69761
PC.ae.C42.4,PC.ae.C44.6,SM..OH..C14.1,,       AUC: 0.696691
PC.ae.C44.6,SM..OH..C22.2,SM.C20.2,,       AUC: 0.696691
SM..OH..C22.1,SM.C16.1,H1,,       AUC: 0.696691
SM.C16.1,SM.C18.1,H1,,       AUC: 0.696691
SM.C16.1,SM.C24.0,H1,,       AUC: 0.696691
SM..OH..C16.1,SM..OH..C22.2,SM..OH..C24.1,,       AUC: 0.695772
SM..OH..C22.2,SM.C16.0,SM.C16.1,,       AUC: 0.695772
SM..OH..C16.1,SM.C18.0,SM.C18.1,,       AUC: 0.695772
SM..OH..C22.1,SM.C18.0,SM.C18.1,,       AUC: 0.695772
PC.ae.C42.4,SM..OH..C14.1,SM.C24.0,,       AUC: 0.695772
SM..OH..C22.1,SM..OH..C24.1,SM.C24.0,,       AUC: 0.695772
SM..OH..C24.1,SM.C18.0,SM.C24.0,,       AUC: 0.695772
SM..OH..C22.1,SM.C20.2,SM.C24.1,,       AUC: 0.695772
SM..OH..C14.1,SM.C16.0,H1,,       AUC: 0.695772
SM..OH..C22.1,SM.C16.0,H1,,       AUC: 0.695772
SM..OH..C22.1,SM.C18.1,H1,,       AUC: 0.695772
SM..OH..C16.1,SM.C24.0,H1,,       AUC: 0.695772
SM..OH..C22.2,SM.C24.1,H1,,       AUC: 0.695772
PC.ae.C42.4,SM..OH..C22.2,SM..OH..C24.1,,       AUC: 0.694853
SM..OH..C14.1,SM..OH..C22.1,SM.C16.0,,       AUC: 0.694853
PC.ae.C42.4,SM..OH..C22.2,SM.C16.0,,       AUC: 0.694853
SM..OH..C14.1,SM..OH..C22.2,SM.C16.1,,       AUC: 0.694853
SM..OH..C22.1,SM..OH..C22.2,SM.C18.0,,       AUC: 0.694853
SM..OH..C22.1,SM.C16.0,SM.C18.0,,       AUC: 0.694853
SM..OH..C16.1,SM.C16.0,SM.C18.1,,       AUC: 0.694853
SM..OH..C14.1,SM..OH..C16.1,SM.C20.2,,       AUC: 0.694853
SM..OH..C14.1,SM.C18.1,SM.C20.2,,       AUC: 0.694853
SM.C18.0,SM.C18.1,SM.C20.2,,       AUC: 0.694853
SM.C16.0,SM.C16.1,SM.C24.0,,       AUC: 0.694853
PC.ae.C44.6,SM.C18.1,SM.C24.0,,       AUC: 0.694853
SM..OH..C22.1,SM.C16.0,SM.C24.1,,       AUC: 0.694853
SM.C16.0,SM.C18.1,SM.C24.1,,       AUC: 0.694853
SM..OH..C14.1,SM.C24.0,SM.C24.1,,       AUC: 0.694853
SM..OH..C14.1,SM..OH..C16.1,H1,,       AUC: 0.694853
SM..OH..C22.1,SM.C20.2,H1,,       AUC: 0.694853
SM..OH..C16.1,SM.C24.1,H1,,       AUC: 0.694853
SM..OH..C22.2,SM.C18.0,SM.C18.1,,       AUC: 0.693934
SM..OH..C22.1,SM.C16.1,SM.C20.2,,       AUC: 0.693934
SM.C16.1,SM.C18.1,SM.C24.0,,       AUC: 0.693934
SM..OH..C16.1,SM.C18.0,H1,,       AUC: 0.693934
SM.C16.0,SM.C24.1,H1,,       AUC: 0.693934
SM..OH..C14.1,SM.C16.0,SM.C24.1,,       AUC: 0.693015
SM..OH..C16.1,SM.C18.1,H1,,       AUC: 0.693015
SM..OH..C16.1,SM..OH..C22.1,SM.C16.0,,       AUC: 0.681985
SM..OH..C22.1,SM..OH..C22.2,SM.C18.1,,       AUC: 0.681985
PC.ae.C42.4,SM..OH..C22.1,SM..OH..C24.1,,       AUC: 0.681066
SM..OH..C14.1,SM..OH..C22.2,SM.C18.0,,       AUC: 0.681066
PC.ae.C42.4,SM..OH..C16.1,SM.C24.0,,       AUC: 0.681066
SM..OH..C16.1,SM.C16.0,SM.C24.1,,       AUC: 0.681066
SM..OH..C16.1,SM.C18.0,SM.C24.1,,       AUC: 0.681066
SM..OH..C22.1,SM.C18.0,SM.C24.1,,       AUC: 0.681066
SM..OH..C16.1,SM.C20.2,SM.C24.1,,       AUC: 0.681066
SM..OH..C14.1,SM..OH..C22.1,SM..OH..C22.2,,       AUC: 0.680147
SM..OH..C14.1,SM..OH..C16.1,SM.C16.0,,       AUC: 0.680147
SM..OH..C14.1,SM..OH..C22.2,SM.C16.0,,       AUC: 0.680147
SM..OH..C16.1,SM..OH..C22.2,SM.C16.0,,       AUC: 0.680147
SM..OH..C22.1,SM..OH..C22.2,SM.C16.0,,       AUC: 0.680147
PC.ae.C42.4,SM..OH..C22.2,SM.C18.0,,       AUC: 0.680147
SM..OH..C14.1,SM.C16.1,SM.C18.0,,       AUC: 0.680147
SM..OH..C22.1,SM.C16.1,SM.C18.0,,       AUC: 0.680147
SM..OH..C22.1,SM..OH..C24.1,SM.C20.2,,       AUC: 0.680147
SM..OH..C16.1,SM.C16.0,SM.C24.0,,       AUC: 0.680147
SM..OH..C22.2,SM.C16.0,SM.C24.0,,       AUC: 0.680147
SM..OH..C22.2,SM.C16.1,SM.C24.0,,       AUC: 0.680147
SM..OH..C22.2,SM.C18.1,SM.C24.0,,       AUC: 0.680147
SM.C16.1,SM.C20.2,SM.C24.0,,       AUC: 0.680147
SM.C18.1,SM.C24.0,SM.C24.1,,       AUC: 0.680147
SM.C20.2,SM.C24.0,SM.C24.1,,       AUC: 0.680147
SM..OH..C16.1,SM..OH..C22.1,H1,,       AUC: 0.680147
SM..OH..C22.1,SM..OH..C22.2,H1,,       AUC: 0.680147
SM..OH..C16.1,SM.C16.0,H1,,       AUC: 0.680147
SM..OH..C22.2,SM.C18.0,H1,,       AUC: 0.680147
SM..OH..C14.1,SM.C18.1,H1,,       AUC: 0.680147
SM.C16.0,SM.C24.0,H1,,       AUC: 0.680147
SM..OH..C14.1,SM..OH..C16.1,SM..OH..C22.1,,       AUC: 0.679228
SM..OH..C14.1,SM..OH..C16.1,SM.C16.1,,       AUC: 0.679228
SM..OH..C22.1,SM..OH..C22.2,SM.C16.1,,       AUC: 0.679228
PC.ae.C42.4,SM.C18.1,SM.C20.2,,       AUC: 0.679228
SM..OH..C16.1,SM.C18.1,SM.C20.2,,       AUC: 0.679228
SM..OH..C22.1,SM..OH..C22.2,SM.C24.0,,       AUC: 0.679228
SM..OH..C24.1,SM.C20.2,SM.C24.0,,       AUC: 0.679228
SM.C24.0,SM.C24.1,H1,,       AUC: 0.679228
PC.ae.C42.4,SM..OH..C16.1,SM..OH..C22.2,,       AUC: 0.678309
SM..OH..C14.1,SM..OH..C22.1,SM.C16.1,,       AUC: 0.678309
PC.ae.C42.4,SM..OH..C14.1,SM.C18.1,,       AUC: 0.678309
SM..OH..C14.1,SM..OH..C22.1,SM.C20.2,,       AUC: 0.678309
PC.ae.C42.4,SM..OH..C22.2,SM.C24.0,,       AUC: 0.678309
PC.ae.C42.4,SM.C18.1,SM.C24.0,,       AUC: 0.678309
SM..OH..C14.1,SM.C18.1,SM.C24.1,,       AUC: 0.678309
SM..OH..C14.1,SM.C20.2,H1,,       AUC: 0.678309
PC.ae.C42.4,SM..OH..C14.1,SM..OH..C22.2,,       AUC: 0.66636
SM..OH..C16.1,SM.C18.0,SM.C24.0,,       AUC: 0.66636
SM..OH..C16.1,SM.C18.1,SM.C24.0,,       AUC: 0.66636
SM..OH..C16.1,SM.C20.2,SM.C24.0,,       AUC: 0.66636
SM..OH..C14.1,SM..OH..C16.1,SM.C18.0,,       AUC: 0.665441
SM..OH..C22.1,SM.C16.0,SM.C24.0,,       AUC: 0.665441
PC.ae.C42.4,SM.C18.0,SM.C24.0,,       AUC: 0.665441
PC.ae.C42.4,SM.C20.2,SM.C24.0,,       AUC: 0.665441
SM..OH..C14.1,SM.C18.0,H1,,       AUC: 0.665441
SM..OH..C22.2,SM.C24.0,H1,,       AUC: 0.665441
SM..OH..C16.1,SM..OH..C22.2,SM.C18.1,,       AUC: 0.664522
SM..OH..C22.1,SM.C18.1,SM.C20.2,,       AUC: 0.664522
PC.ae.C42.4,SM..OH..C24.1,SM.C24.0,,       AUC: 0.664522
SM.C18.0,SM.C20.2,H1,,       AUC: 0.664522
PC.ae.C42.4,SM.C24.0,H1,,       AUC: 0.664522
PC.ae.C42.4,SM..OH..C16.1,SM..OH..C22.1,,       AUC: 0.663603
PC.ae.C42.4,SM..OH..C22.1,SM.C24.0,,       AUC: 0.663603
SM..OH..C14.1,SM..OH..C24.1,SM.C24.0,,       AUC: 0.663603
SM..OH..C14.1,SM.C16.0,SM.C24.0,,       AUC: 0.663603
SM.C16.0,SM.C18.0,SM.C24.1,,       AUC: 0.663603
PC.ae.C42.4,SM.C16.0,SM.C18.0,,       AUC: 0.651654
PC.ae.C42.4,SM..OH..C14.1,SM.C18.0,,       AUC: 0.650735
PC.ae.C42.4,SM..OH..C16.1,SM.C20.2,,       AUC: 0.650735
SM..OH..C14.1,SM.C18.0,SM.C20.2,,       AUC: 0.650735
SM..OH..C14.1,SM.C16.0,SM.C18.0,,       AUC: 0.649816
SM.C16.0,SM.C18.0,SM.C18.1,,       AUC: 0.649816
SM..OH..C22.2,SM.C16.0,SM.C20.2,,       AUC: 0.649816
SM..OH..C14.1,SM..OH..C22.1,H1,,       AUC: 0.649816
SM..OH..C22.1,SM.C18.0,H1,,       AUC: 0.649816
SM.C18.0,SM.C24.0,H1,,       AUC: 0.649816
SM.C18.1,SM.C24.0,H1,,       AUC: 0.649816
SM..OH..C14.1,SM..OH..C22.2,SM.C20.2,,       AUC: 0.648897
SM..OH..C14.1,SM..OH..C22.2,SM.C24.0,,       AUC: 0.648897
SM..OH..C14.1,SM.C16.1,SM.C24.0,,       AUC: 0.648897
SM..OH..C22.2,SM.C20.2,SM.C24.0,,       AUC: 0.648897
SM.C18.0,SM.C18.1,SM.C24.1,,       AUC: 0.648897
SM.C18.0,SM.C24.0,SM.C24.1,,       AUC: 0.648897
SM..OH..C14.1,SM.C24.0,H1,,       AUC: 0.648897
SM..OH..C14.1,SM..OH..C22.1,SM.C18.1,,       AUC: 0.647978
SM..OH..C14.1,SM.C16.1,SM.C18.1,,       AUC: 0.647978
SM..OH..C22.2,SM..OH..C24.1,SM.C20.2,,       AUC: 0.647978
SM..OH..C22.1,SM.C18.1,SM.C24.0,,       AUC: 0.647978
SM..OH..C22.2,SM.C16.0,SM.C18.0,,       AUC: 0.636029
SM.C18.0,SM.C20.2,SM.C24.0,,       AUC: 0.636029
SM..OH..C22.1,SM.C24.0,H1,,       AUC: 0.636029
PC.ae.C42.4,SM..OH..C22.1,SM..OH..C22.2,,       AUC: 0.63511
SM..OH..C16.1,SM..OH..C22.1,SM..OH..C22.2,,       AUC: 0.63511
SM..OH..C16.1,SM..OH..C22.1,SM.C20.2,,       AUC: 0.63511
PC.ae.C42.4,SM.C18.0,SM.C20.2,,       AUC: 0.63511
SM..OH..C22.2,SM.C18.0,SM.C20.2,,       AUC: 0.63511
SM..OH..C22.2,SM.C18.0,SM.C24.0,,       AUC: 0.63511
PC.ae.C42.4,SM..OH..C22.1,SM.C18.1,,       AUC: 0.634191
PC.ae.C42.4,SM..OH..C22.2,SM.C20.2,,       AUC: 0.634191
SM..OH..C22.2,SM.C18.1,SM.C20.2,,       AUC: 0.634191
SM..OH..C14.1,SM..OH..C22.1,SM.C24.0,,       AUC: 0.634191
SM.C16.1,SM.C18.0,SM.C24.0,,       AUC: 0.634191
SM..OH..C14.1,SM.C18.0,SM.C24.1,,       AUC: 0.634191
PC.ae.C42.4,SM..OH..C22.1,H1,,       AUC: 0.634191
SM..OH..C14.1,SM..OH..C16.1,SM.C18.1,,       AUC: 0.633272
SM..OH..C14.1,SM.C18.0,SM.C18.1,,       AUC: 0.633272
SM..OH..C22.1,SM.C20.2,SM.C24.0,,       AUC: 0.632353
SM..OH..C16.1,SM..OH..C22.1,SM.C18.0,,       AUC: 0.620404
SM..OH..C16.1,SM..OH..C22.2,SM.C18.0,,       AUC: 0.620404
PC.ae.C42.4,SM..OH..C14.1,SM..OH..C22.1,,       AUC: 0.619485
SM..OH..C14.1,SM..OH..C16.1,SM.C24.0,,       AUC: 0.619485
SM..OH..C14.1,SM.C18.0,SM.C24.0,,       AUC: 0.618566
PC.ae.C42.4,SM..OH..C22.1,SM.C18.0,,       AUC: 0.605699
SM..OH..C22.1,SM..OH..C22.2,SM.C20.2,,       AUC: 0.604779
SM..OH..C22.1,SM.C18.0,SM.C20.2,,       AUC: 0.60386
SM..OH..C22.1,SM.C18.0,SM.C24.0,,       AUC: 0.60386
SM..OH..C14.1,SM.C20.2,SM.C24.0,,       AUC: 0.60386
SM..OH..C14.1,SM..OH..C22.1,SM.C18.0,,       AUC: 0.602941
SM..OH..C16.1,SM..OH..C22.2,SM.C20.2,,       AUC: 0.602941
SM..OH..C14.1,SM.C18.1,SM.C24.0,,       AUC: 0.602941
SM.C18.0,SM.C18.1,SM.C24.0,,       AUC: 0.602941
SM.C16.0,SM.C18.0,SM.C24.0,,       AUC: 0.590074
SM.C18.1,SM.C20.2,SM.C24.0,,       AUC: 0.588235
